id,NAME,dFCC,dFECR_B2,dL12,dLAVES_C14,dM23C6,dM2B_CB,dM3B2_D5A,dNbC,dNIAL_B2,dSIGMA,dT,dT2,LMP,RT,Stress,T1,T1_DGM_NbC,T1_FCC_ACR_AL,T1_FCC_ACR_CR,T1_FCC_ACR_CU,T1_FCC_ACR_FE,T1_FCC_ACR_MN,T1_FCC_ACR_MO,T1_FCC_ACR_NB,T1_FCC_ACR_NI,T1_FCC_ACR_SI,T1_FCC_ACR_TI,T1_FCC_ACR_V,T1_FCC_ACR_W,T1_FCC_ACR_Y,T1_FCC_ACR_ZR,T1_FCC_CX_AL,T1_FCC_CX_B,T1_FCC_CX_C,T1_FCC_CX_CR,T1_FCC_CX_CU,T1_FCC_CX_FE,T1_FCC_CX_MN,T1_FCC_CX_MO,T1_FCC_CX_NB,T1_FCC_CX_NI,T1_FCC_CX_SI,T1_FCC_CX_TI,T1_FCC_CX_V,T1_FCC_CX_W,T1_FCC_CX_Y,T1_FCC_CX_ZR,T1_FCC_X_AL,T1_FCC_X_B,T1_FCC_X_C,T1_FCC_X_CR,T1_FCC_X_CU,T1_FCC_X_FE,T1_FCC_X_MN,T1_FCC_X_MO,T1_FCC_X_NB,T1_FCC_X_NI,T1_FCC_X_SI,T1_FCC_X_TI,T1_FCC_X_V,T1_FCC_X_W,T1_FCC_X_Y,T1_FCC_X_ZR,T1_L12_X_AL,T1_L12_X_B,T1_L12_X_C,T1_L12_X_CR,T1_L12_X_CU,T1_L12_X_FE,T1_L12_X_MN,T1_L12_X_MO,T1_L12_X_NB,T1_L12_X_NI,T1_L12_X_SI,T1_L12_X_TI,T1_L12_X_V,T1_L12_X_W,T1_L12_X_Y,T1_L12_X_ZR,T1_M23C6_CX_B,T1_M23C6_CX_C,T1_M23C6_CX_CR,T1_M23C6_CX_FE,T1_M23C6_CX_MN,T1_M23C6_CX_MO,T1_M23C6_CX_NI,T1_M23C6_CX_V,T1_M23C6_CX_W,T1_M23C6_X_B,T1_M23C6_X_C,T1_M23C6_X_CR,T1_M23C6_X_FE,T1_M23C6_X_MN,T1_M23C6_X_MO,T1_M23C6_X_NI,T1_M23C6_X_V,T1_M23C6_X_W,T1_M2B_CB_CX_B,T1_M2B_CB_CX_CR,T1_M2B_CB_CX_FE,T1_M2B_CB_CX_MN,T1_M2B_CB_CX_MO,T1_M2B_CB_CX_NI,T1_M2B_CB_X_B,T1_M2B_CB_X_CR,T1_M2B_CB_X_FE,T1_M2B_CB_X_MN,T1_M2B_CB_X_MO,T1_M2B_CB_X_NI,T1_M3B2_D5A_CX_B,T1_M3B2_D5A_CX_CR,T1_M3B2_D5A_CX_FE,T1_M3B2_D5A_CX_MO,T1_M3B2_D5A_CX_NI,T1_M3B2_D5A_CX_W,T1_M3B2_D5A_X_B,T1_M3B2_D5A_X_CR,T1_M3B2_D5A_X_FE,T1_M3B2_D5A_X_MO,T1_M3B2_D5A_X_NI,T1_M3B2_D5A_X_W,T1_NbC_ACR_AL,T1_NbC_ACR_CR,T1_NbC_ACR_CU,T1_NbC_ACR_FE,T1_NbC_ACR_MN,T1_NbC_ACR_MO,T1_NbC_ACR_NB,T1_NbC_ACR_NI,T1_NbC_ACR_SI,T1_NbC_ACR_TI,T1_NbC_ACR_V,T1_NbC_ACR_W,T1_NbC_ACR_Y,T1_NbC_ACR_ZR,T1_NbC_CX_AL,T1_NbC_CX_B,T1_NbC_CX_C,T1_NbC_CX_CR,T1_NbC_CX_CU,T1_NbC_CX_FE,T1_NbC_CX_MN,T1_NbC_CX_MO,T1_NbC_CX_NB,T1_NbC_CX_NI,T1_NbC_CX_SI,T1_NbC_CX_TI,T1_NbC_CX_V,T1_NbC_CX_W,T1_NbC_CX_Y,T1_NbC_CX_ZR,T1_NbC_X_AL,T1_NbC_X_B,T1_NbC_X_C,T1_NbC_X_CR,T1_NbC_X_CU,T1_NbC_X_FE,T1_NbC_X_MN,T1_NbC_X_MO,T1_NbC_X_NB,T1_NbC_X_NI,T1_NbC_X_SI,T1_NbC_X_TI,T1_NbC_X_V,T1_NbC_X_W,T1_NbC_X_Y,T1_NbC_X_ZR,T1_NIAL_B2_X_AL,T1_NIAL_B2_X_CR,T1_NIAL_B2_X_FE,T1_NIAL_B2_X_NI,T1_NP_FCC,T1_NP_L12,T1_NP_M23C6,T1_NP_M2B_CB,T1_NP_M3B2_D5A,T1_NP_NbC,T1_NP_NIAL_B2,T1_VPV_FCC,T1_VPV_FECR_B2,T1_VPV_L12,T1_VPV_LAVES_C14,T1_VPV_M23C6,T1_VPV_M2B_CB,T1_VPV_M3B2_D5A,T1_VPV_NbC,T1_VPV_NIAL_B2,T1_VPV_SIGMA,T2,T2_DGM_FECR_B2,T2_DGM_L12,T2_DGM_NbC,T2_DGM_NIAL_B2,T2_FCC_ACR_AL,T2_FCC_ACR_CR,T2_FCC_ACR_CU,T2_FCC_ACR_FE,T2_FCC_ACR_MN,T2_FCC_ACR_MO,T2_FCC_ACR_NB,T2_FCC_ACR_NI,T2_FCC_ACR_SI,T2_FCC_ACR_TI,T2_FCC_ACR_V,T2_FCC_ACR_W,T2_FCC_ACR_Y,T2_FCC_ACR_ZR,T2_FCC_CX_AL,T2_FCC_CX_B,T2_FCC_CX_C,T2_FCC_CX_CR,T2_FCC_CX_CU,T2_FCC_CX_FE,T2_FCC_CX_MN,T2_FCC_CX_MO,T2_FCC_CX_NB,T2_FCC_CX_NI,T2_FCC_CX_SI,T2_FCC_CX_TI,T2_FCC_CX_V,T2_FCC_CX_W,T2_FCC_CX_Y,T2_FCC_CX_ZR,T2_FCC_X_AL,T2_FCC_X_B,T2_FCC_X_C,T2_FCC_X_CR,T2_FCC_X_CU,T2_FCC_X_FE,T2_FCC_X_MN,T2_FCC_X_MO,T2_FCC_X_NB,T2_FCC_X_NI,T2_FCC_X_SI,T2_FCC_X_TI,T2_FCC_X_V,T2_FCC_X_W,T2_FCC_X_Y,T2_FCC_X_ZR,T2_FECR_ACR_B2_AL,T2_FECR_ACR_B2_CR,T2_FECR_ACR_B2_FE,T2_FECR_ACR_B2_NI,T2_FECR_B2_X_AL,T2_FECR_B2_X_CR,T2_FECR_B2_X_FE,T2_FECR_B2_X_NI,T2_FECR_CX_AL,T2_FECR_CX_CR,T2_FECR_CX_FE,T2_FECR_CX_NI,T2_L12_ACR_AL,T2_L12_ACR_CR,T2_L12_ACR_CU,T2_L12_ACR_FE,T2_L12_ACR_MN,T2_L12_ACR_MO,T2_L12_ACR_NB,T2_L12_ACR_NI,T2_L12_ACR_SI,T2_L12_ACR_TI,T2_L12_ACR_V,T2_L12_ACR_W,T2_L12_ACR_Y,T2_L12_ACR_ZR,T2_L12_CX_AL,T2_L12_CX_B,T2_L12_CX_C,T2_L12_CX_CR,T2_L12_CX_CU,T2_L12_CX_FE,T2_L12_CX_MN,T2_L12_CX_MO,T2_L12_CX_NB,T2_L12_CX_NI,T2_L12_CX_SI,T2_L12_CX_TI,T2_L12_CX_V,T2_L12_CX_W,T2_L12_CX_Y,T2_L12_CX_ZR,T2_L12_X_AL,T2_L12_X_B,T2_L12_X_C,T2_L12_X_CR,T2_L12_X_CU,T2_L12_X_FE,T2_L12_X_MN,T2_L12_X_MO,T2_L12_X_NB,T2_L12_X_NI,T2_L12_X_SI,T2_L12_X_TI,T2_L12_X_V,T2_L12_X_W,T2_L12_X_Y,T2_L12_X_ZR,T2_LAVES_C14_ACR_AL,T2_LAVES_C14_ACR_CR,T2_LAVES_C14_ACR_CU,T2_LAVES_C14_ACR_FE,T2_LAVES_C14_ACR_MN,T2_LAVES_C14_ACR_MO,T2_LAVES_C14_ACR_NB,T2_LAVES_C14_ACR_NI,T2_LAVES_C14_ACR_SI,T2_LAVES_C14_ACR_TI,T2_LAVES_C14_ACR_V,T2_LAVES_C14_ACR_W,T2_LAVES_C14_ACR_Y,T2_LAVES_C14_ACR_ZR,T2_LAVES_C14_CX_AL,T2_LAVES_C14_CX_CR,T2_LAVES_C14_CX_CU,T2_LAVES_C14_CX_FE,T2_LAVES_C14_CX_MN,T2_LAVES_C14_CX_MO,T2_LAVES_C14_CX_NB,T2_LAVES_C14_CX_NI,T2_LAVES_C14_CX_SI,T2_LAVES_C14_CX_TI,T2_LAVES_C14_CX_V,T2_LAVES_C14_CX_W,T2_LAVES_C14_CX_Y,T2_LAVES_C14_CX_ZR,T2_LAVES_C14_X_AL,T2_LAVES_C14_X_CR,T2_LAVES_C14_X_CU,T2_LAVES_C14_X_FE,T2_LAVES_C14_X_MN,T2_LAVES_C14_X_MO,T2_LAVES_C14_X_NB,T2_LAVES_C14_X_NI,T2_LAVES_C14_X_SI,T2_LAVES_C14_X_TI,T2_LAVES_C14_X_V,T2_LAVES_C14_X_W,T2_LAVES_C14_X_Y,T2_LAVES_C14_X_ZR,T2_M23C6_CX_B,T2_M23C6_CX_C,T2_M23C6_CX_CR,T2_M23C6_CX_FE,T2_M23C6_CX_MN,T2_M23C6_CX_MO,T2_M23C6_CX_NI,T2_M23C6_CX_V,T2_M23C6_CX_W,T2_M23C6_X_B,T2_M23C6_X_C,T2_M23C6_X_CR,T2_M23C6_X_FE,T2_M23C6_X_MN,T2_M23C6_X_MO,T2_M23C6_X_NI,T2_M23C6_X_V,T2_M23C6_X_W,T2_M2B_CB_CX_B,T2_M2B_CB_CX_CR,T2_M2B_CB_CX_FE,T2_M2B_CB_CX_MN,T2_M2B_CB_CX_MO,T2_M2B_CB_CX_NI,T2_M2B_CB_X_B,T2_M2B_CB_X_CR,T2_M2B_CB_X_FE,T2_M2B_CB_X_MN,T2_M2B_CB_X_MO,T2_M2B_CB_X_NI,T2_M3B2_D5A_CX_B,T2_M3B2_D5A_CX_CR,T2_M3B2_D5A_CX_FE,T2_M3B2_D5A_CX_MO,T2_M3B2_D5A_CX_NI,T2_M3B2_D5A_CX_W,T2_M3B2_D5A_X_B,T2_M3B2_D5A_X_CR,T2_M3B2_D5A_X_FE,T2_M3B2_D5A_X_MO,T2_M3B2_D5A_X_NI,T2_M3B2_D5A_X_W,T2_NbC_ACR_AL,T2_NbC_ACR_CR,T2_NbC_ACR_CU,T2_NbC_ACR_FE,T2_NbC_ACR_MN,T2_NbC_ACR_MO,T2_NbC_ACR_NB,T2_NbC_ACR_NI,T2_NbC_ACR_SI,T2_NbC_ACR_TI,T2_NbC_ACR_V,T2_NbC_ACR_W,T2_NbC_ACR_Y,T2_NbC_ACR_ZR,T2_NbC_CX_AL,T2_NbC_CX_B,T2_NbC_CX_C,T2_NbC_CX_CR,T2_NbC_CX_CU,T2_NbC_CX_FE,T2_NbC_CX_MN,T2_NbC_CX_MO,T2_NbC_CX_NB,T2_NbC_CX_NI,T2_NbC_CX_SI,T2_NbC_CX_TI,T2_NbC_CX_V,T2_NbC_CX_W,T2_NbC_CX_Y,T2_NbC_CX_ZR,T2_NbC_X_AL,T2_NbC_X_B,T2_NbC_X_C,T2_NbC_X_CR,T2_NbC_X_CU,T2_NbC_X_FE,T2_NbC_X_MN,T2_NbC_X_MO,T2_NbC_X_NB,T2_NbC_X_NI,T2_NbC_X_SI,T2_NbC_X_TI,T2_NbC_X_V,T2_NbC_X_W,T2_NbC_X_Y,T2_NbC_X_ZR,T2_NIAL_ACR_B2_AL,T2_NIAL_ACR_B2_CR,T2_NIAL_ACR_B2_FE,T2_NIAL_ACR_B2_NI,T2_NIAL_B2_X_AL,T2_NIAL_B2_X_CR,T2_NIAL_B2_X_FE,T2_NIAL_B2_X_NI,T2_NIAL_CX_AL,T2_NIAL_CX_CR,T2_NIAL_CX_FE,T2_NIAL_CX_NI,T2_NP_FCC,T2_NP_FECR_B2,T2_NP_L12,T2_NP_LAVES_C14,T2_NP_M23C6,T2_NP_M2B_CB,T2_NP_M3B2_D5A,T2_NP_NbC,T2_NP_NIAL_B2,T2_NP_SIGMA,T2_SIGMA_CX_AL,T2_SIGMA_CX_CR,T2_SIGMA_CX_FE,T2_SIGMA_CX_MN,T2_SIGMA_CX_MO,T2_SIGMA_CX_NB,T2_SIGMA_CX_NI,T2_SIGMA_CX_SI,T2_SIGMA_CX_TI,T2_SIGMA_CX_V,T2_SIGMA_CX_W,T2_SIGMA_X_AL,T2_SIGMA_X_CR,T2_SIGMA_X_FE,T2_SIGMA_X_MN,T2_SIGMA_X_MO,T2_SIGMA_X_NB,T2_SIGMA_X_NI,T2_SIGMA_X_SI,T2_SIGMA_X_TI,T2_SIGMA_X_V,T2_SIGMA_X_W,T2_VPV_FCC,T2_VPV_FECR_B2,T2_VPV_L12,T2_VPV_LAVES_C14,T2_VPV_M23C6,T2_VPV_M2B_CB,T2_VPV_M3B2_D5A,T2_VPV_NbC,T2_VPV_NIAL_B2,T2_VPV_SIGMA,xAL,xB,xC,xCR,xCU,xFE,xMN,xMO,xNB,xNI,xSI,xTI,xV,xW,xY,xZR,Nb_C
1,FNC18,-0.00279458,0,0,0.036311,0,0,0.00935345,0.00130381,0,0,450,-450,23227.92363,507.8,100,1200,0,0.000166,0.16230227,4.32E-12,0.57796804,2.29E-13,0.0336,0.00251,0.10869412,1.29E-08,9.05E-15,8.06E-14,1.96E-12,4.2E-12,5.29E-15,0.0449093,0.0000773,0.000342924,0.138593,9.11E-13,0.518444,9.11E-13,0.0155841,0.00893297,0.184415,0.000180796,9.11E-13,9.11E-13,9.11E-13,9.11E-13,9.11E-13,0.0493,0.0000848,0.000376,0.15205285,1E-12,0.56879432,1E-12,0.0171,0.0098,0.20232466,0.000198,1E-12,1E-12,1E-12,1E-12,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166,0.16230227,4.32E-12,0.57796804,2.29E-13,0.0336,0.00251,0.10869412,1.29E-08,9.05E-15,8.06E-14,1.96E-12,4.2E-12,5.29E-15,5.68E-11,2.32E-10,0.00328634,0.00000496,3.82E-15,0.00000367,3.82E-15,0.0000238,0.00378518,8.47E-08,8.02E-14,4.98E-13,3.82E-15,3.82E-15,3.82E-15,1.83E-13,0.000000008,3.27E-08,0.46259991,0.000699,5.37E-13,0.000516,5.37E-13,0.00335,0.53281878,0.0000119,1.13E-11,7.01E-11,5.37E-13,5.37E-13,5.37E-13,2.58E-11,0,0,0,0,0.91147945,0,0,0,0,0.0071,0,0.90785796,0,0,0,0,0,0,0.00683,0,0,750,0,0,0,0,0.00000531,0.25198937,1.59E-11,0.59852601,1.77E-13,0.0247,0.000241,0.076,1.26E-11,5.26E-16,5.4E-14,1.86E-12,3.94E-10,4.72E-16,0.0473753,0.00000256,0.00000443,0.14268,9.06E-13,0.537443,9.06E-13,0.00761533,0.00130066,0.169762,0.000129742,9.06E-13,9.06E-13,9.06E-13,9.06E-13,9.06E-13,0.0523,0.00000282,0.00000488,0.1574292,1E-12,0.5929991,1E-12,0.0084,0.00144,0.18731066,0.000143,1E-12,1E-12,1E-12,1E-12,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000295,0.33608298,8.82E-12,0.31449298,1.66E-13,0.0883,0.000803,0.0421,2.05E-10,5.85E-16,8.89E-14,1.71E-12,4.43E-10,5.75E-16,3.21E-08,0.00568255,3.29E-14,0.0158542,3.29E-14,0.0073535,0.00343532,0.000532591,0.0000681,3.29E-14,3.29E-14,8.33E-13,1.55E-12,3.29E-14,0.000000976,0.17258341,1E-12,0.4815059,1E-12,0.22333168,0.10433332,0.0162,0.00207,1E-12,1E-12,2.53E-11,4.71E-11,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400729,0.00116981,0.00190969,0.00293134,8.91E-08,1.3E-14,0.4,0.11676794,0.19062197,0.29260119,0.0000089,1.3E-12,0.00000531,0.25198937,1.59E-11,0.59852601,1.77E-13,0.0247,0.000241,0.076,1.26E-11,5.26E-16,5.4E-14,1.86E-12,3.94E-10,4.72E-16,3.25E-14,4.42E-14,0.00378989,0.00000368,4.44E-15,0.000000327,4.44E-15,1.58E-08,0.00443716,6.43E-10,4.44E-15,2.09E-12,4.44E-15,4.44E-15,4.44E-15,1.15E-12,3.95E-12,5.37E-12,0.46043709,0.000447,5.4E-13,0.0000397,5.4E-13,0.00000192,0.539074,7.81E-08,5.4E-13,2.53E-10,5.4E-13,5.4E-13,5.4E-13,1.4E-10,0,0,0,0,0,0,0,0,0,0,0,0,0.90631414,0,0,0.0329,0,0,0.01,0.00823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90506338,0,0,0.0363,0,0,0.00935,0.00813,0,0,0.0474,0.00401,0.00379,0.14953635,1.6E-12,0.55520773,1.42E-12,0.0179,0.0198,0.20217747,0.000198,7.6E-12,1.54E-12,3.23E-12,5.81E-12,4.23E-12,5.224
2,FNC19,-0.0444721,0,0,0.0505034,0,0,0.00239687,0.000190656,0,0,450,-450,22255.47985,56.9,100,1200,0,0.000164,0.16582465,4.08E-12,0.58038613,2.32E-13,0.0343,0.00387,0.10349278,2.43E-17,1.69E-14,8.4E-14,2.01E-12,6.01E-12,7.22E-15,0.045953,0.0000301,0.0000721,0.143746,9.48E-13,0.540271,9.48E-13,0.0165533,0.01361,0.187907,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,0.0485,0.0000318,0.000076,0.15160843,1E-12,0.56981982,1E-12,0.0175,0.0144,0.19818468,1E-12,1E-12,1E-12,1E-12,1E-12,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94814313,0,0,0,0,0,0,0.94474589,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0.00000567,0.25166965,1.54E-11,0.60156018,1.79E-13,0.0236,0.000265,0.0736,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,0.0481916,0.00000253,0.00000408,0.14219,9.03E-13,0.539814,9.03E-13,0.00721874,0.00134996,0.164178,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,0.0534,0.0000028,0.00000452,0.15747307,1E-12,0.59783444,1E-12,0.00799,0.0015,0.18182413,1E-12,1E-12,1E-12,1E-12,1E-12,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000315,0.33565657,8.56E-12,0.31608728,1.67E-13,0.0843,0.000883,0.0408,5.29E-19,4.01E-15,9.48E-14,1.48E-12,3.44E-10,2.04E-15,5.55E-08,0.00765926,4.6E-14,0.0224733,4.6E-14,0.00977428,0.00527312,0.000807281,3.13E-13,1.27E-13,4.6E-14,1E-12,1.79E-12,4.6E-14,0.00000121,0.16655187,1E-12,0.48868442,1E-12,0.21254328,0.11466477,0.0176,6.81E-12,2.76E-12,1E-12,2.18E-11,3.89E-11,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102989,0.000304901,0.000491417,0.000748489,2.27E-08,3.02E-15,0.4,0.11842122,0.19086262,0.29070733,0.00000883,1.17E-12,0.00000567,0.25166965,1.54E-11,0.60156018,1.79E-13,0.0236,0.000265,0.0736,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,8.11E-16,1.16E-15,0.0000888,7.92E-08,1.04E-16,7.39E-09,1.04E-16,3.36E-10,0.000104322,1.39E-11,1.04E-16,3.02E-13,1.04E-16,1.04E-16,1.04E-16,8.52E-14,4.2E-12,6.01E-12,0.45973795,0.00041,5.4E-13,0.0000382,5.4E-13,0.00000174,0.53981223,7.21E-08,5.4E-13,1.56E-09,5.4E-13,5.4E-13,5.4E-13,4.41E-10,0,0,0,0,0,0,0,0,0,0,0,0,0.9029495,0,0,0.046,0,0,0.00257,0.000193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90027378,0,0,0.0505,0,0,0.0024,0.000191,0,0,0.0482,0.00103,0.0000929,0.15015448,1.48E-12,0.562779,1.42E-12,0.0177,0.0188,0.20120653,2.78E-12,2.12E-12,1.8E-12,3.96E-12,7.29E-12,2.1E-12,202.368
3,FNC19,-0.0444721,0,0,0.0505034,0,0,0.00239687,0.000190656,0,0,450,-450,22324.07795,66.4,100,1200,0,0.000164,0.16582465,4.08E-12,0.58038613,2.32E-13,0.0343,0.00387,0.10349278,2.43E-17,1.69E-14,8.4E-14,2.01E-12,6.01E-12,7.22E-15,0.045953,0.0000301,0.0000721,0.143746,9.48E-13,0.540271,9.48E-13,0.0165533,0.01361,0.187907,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,0.0485,0.0000318,0.000076,0.15160843,1E-12,0.56981982,1E-12,0.0175,0.0144,0.19818468,1E-12,1E-12,1E-12,1E-12,1E-12,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94814313,0,0,0,0,0,0,0.94474589,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0.00000567,0.25166965,1.54E-11,0.60156018,1.79E-13,0.0236,0.000265,0.0736,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,0.0481916,0.00000253,0.00000408,0.14219,9.03E-13,0.539814,9.03E-13,0.00721874,0.00134996,0.164178,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,0.0534,0.0000028,0.00000452,0.15747307,1E-12,0.59783444,1E-12,0.00799,0.0015,0.18182413,1E-12,1E-12,1E-12,1E-12,1E-12,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000315,0.33565657,8.56E-12,0.31608728,1.67E-13,0.0843,0.000883,0.0408,5.29E-19,4.01E-15,9.48E-14,1.48E-12,3.44E-10,2.04E-15,5.55E-08,0.00765926,4.6E-14,0.0224733,4.6E-14,0.00977428,0.00527312,0.000807281,3.13E-13,1.27E-13,4.6E-14,1E-12,1.79E-12,4.6E-14,0.00000121,0.16655187,1E-12,0.48868442,1E-12,0.21254328,0.11466477,0.0176,6.81E-12,2.76E-12,1E-12,2.18E-11,3.89E-11,1E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102989,0.000304901,0.000491417,0.000748489,2.27E-08,3.02E-15,0.4,0.11842122,0.19086262,0.29070733,0.00000883,1.17E-12,0.00000567,0.25166965,1.54E-11,0.60156018,1.79E-13,0.0236,0.000265,0.0736,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,8.11E-16,1.16E-15,0.0000888,7.92E-08,1.04E-16,7.39E-09,1.04E-16,3.36E-10,0.000104322,1.39E-11,1.04E-16,3.02E-13,1.04E-16,1.04E-16,1.04E-16,8.52E-14,4.2E-12,6.01E-12,0.45973795,0.00041,5.4E-13,0.0000382,5.4E-13,0.00000174,0.53981223,7.21E-08,5.4E-13,1.56E-09,5.4E-13,5.4E-13,5.4E-13,4.41E-10,0,0,0,0,0,0,0,0,0,0,0,0,0.9029495,0,0,0.046,0,0,0.00257,0.000193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90027378,0,0,0.0505,0,0,0.0024,0.000191,0,0,0.0482,0.00103,0.0000929,0.15015448,1.48E-12,0.562779,1.42E-12,0.0177,0.0188,0.20120653,2.78E-12,2.12E-12,1.8E-12,3.96E-12,7.29E-12,2.1E-12,202.368
